Source,SubType,ID,AuthorUserName,AuthorDisplayName,AuthorId,Created,Message,ContentType,PhotoUrl,ContextUrl,Links,AuthorFollowerCount,PostImpressions(Organic),PostProjectedImpressions,SocialValue,PostReach,VideoViews,TotalPublicEngagements,LikeCount,Comments,Shares/Retweets,TotalEngagementsAndInteractions,TotalInteractions,EngagementRate,FollowerInteractionRate,EngagementAndInteractionRate,TWAuthorIsVerified,TWRetweetCount,TWReplyCount,TWEngagement,TWQuoteTweets,TWEngagementAndInteractions,TWAuthorCreated,FBPageLikeCount,FBCommentCount,FBShareCount,FBLikeCount,FBAngryCount,FBHahaCount,FBLoveCount,FBSadCount,FBWowCount,FBPaidImpressions,FBPaidReach,FBOrganicImpressions,FBOrganicReach,FBPostClicks,FBEngagement,FBEngagementAndInteractions,IGStoryTapsForward,IGStoryTapsBack,IGStoryExits,IGCommentCount,IGTotalEngagements,IGStoryReplies,IGSaveCount,TikTokEngagements,AvgConcurrentViewers,FollowersGained,PeakViewers,PeakViewerTime,StreamDuration,TotalLiveViews,VODViews,HoursWatched,Status,Tags,Campaign,Language,VideoViewsUS,PublicityValue,NumHouseholds,CountryFIPS,ProvinceFIPS,EmailAddress,OAuthedSource 
Twitter,Twitter_Reply,1.59581E+18,dallasmavs,Dallas Mavericks,22185437,44889.67957,https://t.co/3uISNamqip,Photo,https://pbs.twimg.com/media/FiV4gb8XEAMqyEI.jpg,https://twitter.com/dallasmavs/statuses/1595814145974468608,https://twitter.com/dallasmavs/status/1595814145974468608/photo/1,2158535,30611,,387,,,140,130,4,6,462,322,0.0046,0,0.01509,TRUE,6,4,140,0,462,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,,,,,,,,
Twitter,Twitter_Reply,1.59581E+18,dallasmavs,Dallas Mavericks,22185437,44889.67956,https://t.co/IHVIXzmpRm,Photo,https://pbs.twimg.com/media/FiV4gKqXgAENCaX.jpg,https://twitter.com/dallasmavs/statuses/1595814139427004416,https://twitter.com/dallasmavs/status/1595814139427004416/photo/1,2158538,33082,,336,,,90,86,1,3,195,105,0.0027,0,0.00589,TRUE,3,1,90,1,195,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,,,,,,,,
Twitter,Twitter_Reply,1.59581E+18,dallasmavs,Dallas Mavericks,22185437,44889.67955,https://t.co/dNVoaYQnn6,Photo,https://pbs.twimg.com/media/FiV4f6CWIAkiomM.jpg,https://twitter.com/dallasmavs/statuses/1595814134926528512,https://twitter.com/dallasmavs/status/1595814134926528512/photo/1,2158538,9134,,107,,,35,30,1,4,72,37,0.0038,0,0.00788,TRUE,4,1,35,0,72,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,,,,,,,,
Twitter,Twitter_Reply,1.59581E+18,dallasmavs,Dallas Mavericks,22185437,44889.67954,https://t.co/qlINH7ECno,Photo,https://pbs.twimg.com/media/FiV4foQXEAIitly.jpg,https://twitter.com/dallasmavs/statuses/1595814130669215747,https://twitter.com/dallasmavs/status/1595814130669215747/photo/1,2158538,7933,,95,,,32,28,2,2,66,34,0.004,0,0.00832,TRUE,2,2,32,0,66,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,,,,,,,,
Twitter,Twitter_Reply,1.59581E+18,dallasmavs,Dallas Mavericks,22185437,44889.6795,https://t.co/s3GwYeQDD3,Photo,https://pbs.twimg.com/media/FiV4fAEXkAMBKge.jpg,https://twitter.com/dallasmavs/statuses/1595814119692713986,https://twitter.com/dallasmavs/status/1595814119692713986/photo/1,2158538,6660,,76,,,24,23,1,0,70,46,0.0036,0,0.01051,TRUE,0,1,24,0,70,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,,,,,,,,
Twitter,Twitter_Reply,1.59581E+18,dallasmavs,Dallas Mavericks,22185437,44889.67949,https://t.co/gT9JwCatnW,Photo,https://pbs.twimg.com/media/FiV4etIXEAEYcCF.jpg,https://twitter.com/dallasmavs/statuses/1595814114877919232,https://twitter.com/dallasmavs/status/1595814114877919232/photo/1,2158535,7259,,92,,,33,31,1,1,87,54,0.0046,0,0.01199,TRUE,1,1,33,0,87,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,,,,,,,,
Twitter,Twitter_Reply,1.59581E+18,dallasmavs,Dallas Mavericks,22185437,44889.67948,https://t.co/9raA5zCexR,Photo,https://pbs.twimg.com/media/FiV4eZhXwAIMMul.jpg,https://twitter.com/dallasmavs/statuses/1595814110117208065,https://twitter.com/dallasmavs/status/1595814110117208065/photo/1,2158538,7947,,117,,,48,44,1,3,128,80,0.006,0,0.01611,TRUE,3,1,48,0,128,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,,,,,,,,
Twitter,Twitter_Reply,1.59581E+18,dallasmavs,Dallas Mavericks,22185437,44889.67946,https://t.co/Pty8SVn409,Photo,https://pbs.twimg.com/media/FiV4eC5XgAQkfxy.jpg,https://twitter.com/dallasmavs/statuses/1595814103792107520,https://twitter.com/dallasmavs/status/1595814103792107520/photo/1,2158538,7215,,123,,,56,51,1,4,103,47,0.0078,0,0.01428,TRUE,4,1,56,0,103,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,,,,,,,,
Twitter,Twitter_Tweet,1.59581E+18,dallasmavs,Dallas Mavericks,22185437,44889.67944,ALL the Thanksgiving feels 😂 (a thread) https://t.co/VRqnQcHuCm,Video,https://pbs.twimg.com/ext_tw_video_thumb/1595813874154053633/pu/img/FbCuKs_PesPXKxCs.jpg,https://twitter.com/dallasmavs/statuses/1595814097005981696,https://twitter.com/dallasmavs/status/1595814097005981696/video/1,2158535,67186,,1773,,13528,311,293,6,12,2068,1757,0.0046,0,0.03078,TRUE,12,6,311,8,2068,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,eng,,,,,,,
Twitter,Twitter_Tweet,1.59581E+18,dallasmavs,Dallas Mavericks,22185437,44889.67899,ALL the Thanksgiving feels 😂 (a thread) https://t.co/XnfBnI4gHJ,Video,https://pbs.twimg.com/ext_tw_video_thumb/1595813874154053633/pu/img/FbCuKs_PesPXKxCs.jpg,https://twitter.com/dallasmavs/statuses/1595813935843794946,https://twitter.com/dallasmavs/status/1595813935843794946/video/1,2158570,60649,60649,1064,,,0,0,0,0,0,0,0,0,0,TRUE,0,0,0,,0,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,eng,,,,,,,
Twitter,Twitter_Reply,1.59581E+18,dallasmavs,Dallas Mavericks,22185437,44889.67619,https://t.co/5iSbQ49G7T,Video,https://pbs.twimg.com/ext_tw_video_thumb/1595812855605071873/pu/img/1NllCuk27KRw7qtc.jpg,https://twitter.com/dallasmavs/statuses/1595812917743685632,https://twitter.com/dallasmavs/status/1595812917743685632/video/1,2158569,60649,60649,1064,,,0,0,0,0,0,0,0,0,0,TRUE,0,0,0,,0,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,,,,,,,,
Twitter,Twitter_Reply,1.59581E+18,dallasmavs,Dallas Mavericks,22185437,44889.67451,https://t.co/mlqb1Q0CtB,Photo,https://pbs.twimg.com/media/FiV21pPXEAMm_L6.jpg,https://twitter.com/dallasmavs/statuses/1595812310152511488,https://twitter.com/dallasmavs/status/1595812310152511488/photo/1,2158568,60649,60649,394,,,1,0,1,0,1,0,0,0,0.00002,TRUE,0,1,1,,1,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,,,,,,,,
Twitter,Twitter_Reply,1.59581E+18,dallasmavs,Dallas Mavericks,22185437,44889.67449,https://t.co/tQ9mU7zQIi,Photo,https://pbs.twimg.com/media/FiV21XoXwAIKsRh.jpg,https://twitter.com/dallasmavs/statuses/1595812304461127681,https://twitter.com/dallasmavs/status/1595812304461127681/photo/1,2158532,60648,60648,394,,,1,0,1,0,1,0,0,0,0.00002,TRUE,0,1,1,,1,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,,,,,,,,
Twitter,Twitter_Reply,1.59581E+18,dallasmavs,Dallas Mavericks,22185437,44889.67448,https://t.co/Wc9mHtAhhH,Photo,https://pbs.twimg.com/media/FiV21FTXgAEfvYW.jpg,https://twitter.com/dallasmavs/statuses/1595812300291817475,https://twitter.com/dallasmavs/status/1595812300291817475/photo/1,2158568,60649,60649,394,,,1,0,1,0,1,0,0,0,0.00002,TRUE,0,1,1,,1,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,,,,,,,,
Twitter,Twitter_Reply,1.59581E+18,dallasmavs,Dallas Mavericks,22185437,44889.67447,https://t.co/HqTAA58mcr,Photo,https://pbs.twimg.com/media/FiV20v_XgAIRZPI.jpg,https://twitter.com/dallasmavs/statuses/1595812294390599680,https://twitter.com/dallasmavs/status/1595812294390599680/photo/1,2158532,60648,60648,394,,,1,0,1,0,1,0,0,0,0.00002,TRUE,0,1,1,,1,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,,,,,,,,
Twitter,Twitter_Reply,1.59581E+18,dallasmavs,Dallas Mavericks,22185437,44889.67446,https://t.co/GcSqrPcYX8,Photo,https://pbs.twimg.com/media/FiV20ZoXoAEkDCQ.jpg,https://twitter.com/dallasmavs/statuses/1595812288912662535,https://twitter.com/dallasmavs/status/1595812288912662535/photo/1,2158568,60649,60649,394,,,1,0,1,0,1,0,0,0,0.00002,TRUE,0,1,1,,1,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,,,,,,,,
Twitter,Twitter_Reply,1.59581E+18,dallasmavs,Dallas Mavericks,22185437,44889.67443,https://t.co/lIzzwjaINH,Photo,https://pbs.twimg.com/media/FiV20HuWAAMQgyQ.jpg,https://twitter.com/dallasmavs/statuses/1595812283111936004,https://twitter.com/dallasmavs/status/1595812283111936004/photo/1,2158568,60649,60649,394,,,1,0,1,0,1,0,0,0,0.00002,TRUE,0,1,1,,1,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,,,,,,,,
Twitter,Twitter_Reply,1.59581E+18,dallasmavs,Dallas Mavericks,22185437,44889.67442,https://t.co/udbHD5Mg8V,Photo,https://pbs.twimg.com/media/FiV2zyTWYAAaYLu.jpg,https://twitter.com/dallasmavs/statuses/1595812278485630979,https://twitter.com/dallasmavs/status/1595812278485630979/photo/1,2158568,60649,60649,394,,,1,0,1,0,1,0,0,0,0.00002,TRUE,0,1,1,,1,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,,,,,,,,
Twitter,Twitter_Reply,1.59581E+18,dallasmavs,Dallas Mavericks,22185437,44889.67441,https://t.co/MRotSTtkjo,Photo,https://pbs.twimg.com/media/FiV2zg3WIAIjlw4.jpg,https://twitter.com/dallasmavs/statuses/1595812272563257344,https://twitter.com/dallasmavs/status/1595812272563257344/photo/1,2158568,60649,60649,394,,,1,0,1,0,1,0,0,0,0.00002,TRUE,0,1,1,,1,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,,,,,,,,
Twitter,Twitter_Tweet,1.59581E+18,dallasmavs,Dallas Mavericks,22185437,44889.6744,ALL the Thanksgiving feels 😂 (a thread) https://t.co/nznuDpKTwL,Photo,https://pbs.twimg.com/media/FiV2zMHWQAcgsFR.jpg,https://twitter.com/dallasmavs/statuses/1595812268125704192,https://twitter.com/dallasmavs/status/1595812268125704192/photo/1,2158568,60649,60649,394,,,1,0,1,0,1,0,0,0,0.00002,TRUE,0,1,1,,1,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,eng,,,,,,,
Twitter,Twitter_Tweet,1.59579E+18,dallasmavsshop,Dallas Mavs Shop,2813757944,44889.62644,"We are thankful for each and every one of our MFFL's! 💙 
What are you thankful for? Comment down below👇! #Thanksgiving https://t.co/acfEbiv5xw",Photo,https://pbs.twimg.com/media/FiVm_YSWIAEl4wp.jpg,https://twitter.com/dallasmavsshop/statuses/1595794887240302597,"https://twitter.com/i/web/status/1595794887240302597,https://twitter.com/dallasmavsshop/status/1595794887240302597/photo/1",5715,1186,1186,8,,,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,,0,41898.92494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Mavs Shop,,eng,,,,,,,
Twitter,Twitter_Tweet,1.59578E+18,MavsOffCourt,Mavs Off-Court,60173043,44889.58486,"Happy Thanksgiving, MFFLs 🦃 🍽️

Our Mavs staff and entertainers had a blast volunteering at @minniespantry,  distributing over 4,000 Thanksgiving meals. 

Comment down below your favorite Thanksgiving dish 🤤 ⬇️

@nbacares  | #SeasonOfGiving https://t.co/YhC1aWNj9q",Video,,https://twitter.com/MavsOffCourt/statuses/1595779820629024775,"https://twitter.com/i/web/status/1595779820629024775,https://twitter.com/MavsOffCourt/status/1595779820629024775/video/1",15284,3173,3173,56,,,0,0,0,0,0,0,0,0,0,TRUE,0,0,0,,0,40019.96355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Mavs Off Court,,eng,,,,,,,
Twitter,Twitter_Tweet,1.59578E+18,dallasmavs,Dallas Mavericks,22185437,44889.58421,"From our family to yours, have a healthy and safe Thanksgiving 💙🤍 

#MFFL https://t.co/YYHgqqcFMj",Photo,https://pbs.twimg.com/media/FiVZEAtX0AMn4AQ.jpg,https://twitter.com/dallasmavs/statuses/1595779589413928961,https://twitter.com/dallasmavs/status/1595779589413928961/photo/1,2158502,101270,,2770,,,1567,1385,47,135,3418,1851,0.0155,0,0.03375,TRUE,135,47,1567,9,3418,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,eng,,,,,,,
Twitter,Twitter_Tweet,1.59561E+18,dallasmavs,Dallas Mavericks,22185437,44889.12788,"Final. 

@Chime | #MFFL https://t.co/V7p9rl2aME",Photo,https://pbs.twimg.com/media/FiTCpBYX0AAShkn.jpg,https://twitter.com/dallasmavs/statuses/1595614220841881602,https://twitter.com/dallasmavs/status/1595614220841881602/photo/1,2158360,112538,,1960,,,913,704,166,43,5790,4877,0.0081,0,0.05145,TRUE,43,166,913,45,5790,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,"Chime,Chime Finanical,Dallas Mavs,Text Mention:Chime,Text Mention:Chime Finanical",,,,,,,,,
Twitter,Twitter_Tweet,1.59561E+18,dallasmavs,Dallas Mavericks,22185437,44889.11815,"2 minutes on the ⏰

#MFFL https://t.co/JlNVeVlzrn",Photo,https://pbs.twimg.com/media/FiS_dUUX0AEMozr.jpg,https://twitter.com/dallasmavs/statuses/1595610689678282753,https://twitter.com/dallasmavs/status/1595610689678282753/photo/1,2158348,38766,,536,,,211,181,21,9,1472,1261,0.0054,0,0.03797,TRUE,9,21,211,1,1472,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,eng,,,,,,,
Twitter,Twitter_Tweet,1.59561E+18,dallasmavs,Dallas Mavericks,22185437,44889.11641,LD range 👌 https://t.co/HBvZkLfajj,Video,https://pbs.twimg.com/ext_tw_video_thumb/1595609940160380928/pu/img/jw0pr8NDcbX7rpj0.jpg,https://twitter.com/dallasmavs/statuses/1595610064315883522,https://twitter.com/dallasmavs/status/1595610064315883522/video/1,2158343,30761,,1041,,6966,255,226,12,17,1400,1145,0.0083,0,0.04551,TRUE,17,12,255,7,1400,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,dan,,,,,,,
Twitter,Twitter_Tweet,1.59561E+18,dallasmavs,Dallas Mavericks,22185437,44889.10395,35 points for Luka through the 3Q. https://t.co/oo0nG2CVbY,Video,https://pbs.twimg.com/media/FiS6vW0XwAEdJQv.jpg,https://twitter.com/dallasmavs/statuses/1595605546723414019,"https://twitter.com/i/web/status/1595605546723414019,https://twitter.com/dallasmavs/status/1595605546723414019/video/1",2158368,49671,,1593,,0,534,473,28,33,3687,3153,0.0108,0,0.07423,TRUE,33,28,534,7,3687,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,eng,,,,,,,
Twitter,Twitter_Tweet,1.5956E+18,dallasmavs,Dallas Mavericks,22185437,44889.08938,Big Do3️⃣ https://t.co/mjjiDGDvkO,Video,https://pbs.twimg.com/ext_tw_video_thumb/1595600163887874048/pu/img/Fox1C4oEClsqfdoZ.jpg,https://twitter.com/dallasmavs/statuses/1595600265717088256,https://twitter.com/dallasmavs/status/1595600265717088256/video/1,2158350,37129,,2233,,20201,157,115,38,4,5255,5098,0.0042,0,0.14153,TRUE,4,38,157,4,5255,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,,,,,,,,
Twitter,Twitter_Tweet,1.5956E+18,dallasmavs,Dallas Mavericks,22185437,44889.07719,"🔵🔵⚪️⚪️

@Lexus | #MFFL https://t.co/bXvQUQ4iOI",Photo,https://pbs.twimg.com/media/FiSx6tZXgAALPtX.jpg,https://twitter.com/dallasmavs/statuses/1595595848603389961,https://twitter.com/dallasmavs/status/1595595848603389961/photo/1,2158343,62876,,832,,,315,233,72,10,2539,2224,0.005,0,0.04038,TRUE,10,72,315,21,2539,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,"Dallas Mavs,Lexus",,,,,,,,,
Twitter,Twitter_Tweet,1.59559E+18,dallasmavs,Dallas Mavericks,22185437,44889.06749,🪣🪣🪣 https://t.co/jrKCrrjuCA,Video,https://pbs.twimg.com/ext_tw_video_thumb/1595592065370529792/pu/img/tYn0GWygudIDrvBS.jpg,https://twitter.com/dallasmavs/statuses/1595592331058728964,https://twitter.com/dallasmavs/status/1595592331058728964/video/1,2158336,31287,,1130,,9051,166,116,46,4,2390,2224,0.0053,0,0.07639,TRUE,4,46,166,2,2390,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,,,,,,,,
Twitter,Twitter_Tweet,1.59559E+18,dallasmavs,Dallas Mavericks,22185437,44889.0527,15 points for #️⃣7️⃣7️⃣ in the first quarter. https://t.co/Qp9F8pIHkO,Photo,https://pbs.twimg.com/media/FiSp5CxWYAA_tC-.jpg,https://twitter.com/dallasmavs/statuses/1595586971967053824,https://twitter.com/dallasmavs/status/1595586971967053824/photo/1,2158323,77727,,1812,,,970,875,53,42,2599,1629,0.0125,0,0.03344,TRUE,42,53,970,13,2599,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,eng,,,,,,,
Twitter,Twitter_Tweet,1.59558E+18,dallasmavs,Dallas Mavericks,22185437,44889.03619,A little 🪄 to get us started https://t.co/JMU7rV7OFn,Video,https://pbs.twimg.com/ext_tw_video_thumb/1595580804301717505/pu/img/oRG699W_1uMUF_ri.jpg,https://twitter.com/dallasmavs/statuses/1595580989727719424,https://twitter.com/dallasmavs/status/1595580989727719424/video/1,2158309,31582,,2393,,20106,283,251,14,18,3872,3589,0.009,0,0.1226,TRUE,18,14,283,3,3872,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,eng,,,,,,,
Twitter,Twitter_Tweet,1.59558E+18,dallasmavs,Dallas Mavericks,22185437,44889.03204,Let's get it.,Text,,https://twitter.com/dallasmavs/statuses/1595579487508365312,,2158308,65859,,909,,,358,321,13,24,987,629,0.0054,0,0.01499,TRUE,24,13,358,6,987,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,eng,,,,,,,
Twitter,Twitter_Tweet,1.59557E+18,dallasmavsshop,Dallas Mavs Shop,2813757944,44889.00289,30 minutes until Tip-Off in Boston! #GameDay https://t.co/NHm8YIMjtd,Photo,https://pbs.twimg.com/media/FiSZeq0WQAEbXn5.jpg,https://twitter.com/dallasmavsshop/statuses/1595568925143621632,https://twitter.com/dallasmavsshop/status/1595568925143621632/photo/1,5715,1186,1186,8,,,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,,0,41898.92494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Mavs Shop,,eng,,,,,,,
Twitter,Twitter_Tweet,1.59557E+18,dallasmavs,Dallas Mavericks,22185437,44889.00251,"Your first five on the floor tonight ⤵️

@ModeloUSA | #FightingSpirit https://t.co/U5Webtq3Nd",Photo,https://pbs.twimg.com/media/FiSZWgsXgAIrr4S.jpg,https://twitter.com/dallasmavs/statuses/1595568784387067911,https://twitter.com/dallasmavs/status/1595568784387067911/photo/1,2158395,73671,,1155,,,503,409,50,44,1861,1358,0.0068,0,0.02526,TRUE,44,50,503,33,1861,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,eng,,,,,,,
Twitter,Twitter_Tweet,1.59556E+18,dallasmavs,Dallas Mavericks,22185437,44888.98956,"Who we do it for 🫶 

@MaxiKleber // #ThisIsWhyWePlay https://t.co/KKVEaaUP7i",Video,https://pbs.twimg.com/ext_tw_video_thumb/1595564028008579072/pu/img/TovNtqW-_om4Gt4g.jpg,https://twitter.com/dallasmavs/statuses/1595564092231745537,https://twitter.com/dallasmavs/status/1595564092231745537/video/1,2158389,29632,,1190,,7292,341,313,6,22,1623,1282,0.0115,0,0.05477,TRUE,22,6,341,5,1623,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,eng,,,,,,,
Twitter,Twitter_Tweet,1.59556E+18,dallasmavs,Dallas Mavericks,22185437,44888.97984,"Pregame scenes 📸 

#MFFL https://t.co/izA38ftTBr",Photo,https://pbs.twimg.com/media/FiSR36bWYAExnRr.jpg,https://twitter.com/dallasmavs/statuses/1595560571021271042,https://twitter.com/dallasmavs/status/1595560571021271042/photo/1,2158380,35384,,500,,,201,182,7,12,1196,995,0.0057,0,0.0338,TRUE,12,7,201,0,1196,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,ita,,,,,,,
Twitter,Twitter_Tweet,1.59551E+18,MavsOffCourt,Mavs Off-Court,60173043,44888.83359,"CHAMPIONS on and off the court 🤝 @DwightPowell33 

#MFFL https://t.co/KOt6JJW8NC",Photo,https://pbs.twimg.com/media/FiRhqT0XEBA2YVS.jpg,https://twitter.com/MavsOffCourt/statuses/1595507568628989953,https://twitter.com/MavsOffCourt/status/1595507568628989953/photo/1,15286,3173,3173,21,,,0,0,0,0,0,0,0,0,0,TRUE,0,0,0,,0,40019.96355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Mavs Off Court,,eng,,,,,,,
Twitter,Twitter_Tweet,1.5955E+18,MavsOffCourt,Mavs Off-Court,60173043,44888.80491,"MFFLs! Join our official Watch Party TONIGHT at The Rabbit Hole Pub in Fort Worth! Catch the game, fun and giveaways! 

@ModeloUSA | #MFFL https://t.co/SzUGe7raIm",Photo,https://pbs.twimg.com/media/FiRX56rXEAgHl73.jpg,https://twitter.com/MavsOffCourt/statuses/1595497175785553920,"https://twitter.com/i/web/status/1595497175785553920,https://twitter.com/MavsOffCourt/status/1595497175785553920/photo/1",15286,3173,3173,21,,,0,0,0,0,0,0,0,0,0,TRUE,0,0,0,,0,40019.96355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Mavs Off Court,,eng,,,,,,,
Twitter,Twitter_Tweet,1.59548E+18,dallasmavs,Dallas Mavericks,22185437,44888.75154,"Join us at the Rabbit Hole Pub in Fort Worth for a Mavs Watch Party 📺

Watch us take on the Boston Celtics TONIGHT!

MORE ➡️ https://t.co/AYtXoVTPIE 

@ModeloUSA | #MFFL https://t.co/4DKhWpou1E",Photo,https://pbs.twimg.com/media/FiRGi-1X0AEudVs.jpg,https://twitter.com/dallasmavs/statuses/1595477836806385664,"https://twitter.com/i/web/status/1595477836806385664,http://mavs.com/watchparties,https://twitter.com/dallasmavs/status/1595477836806385664/photo/1",2158332,23581,,238,,,63,59,2,2,212,149,0.0027,0,0.00899,TRUE,2,2,63,0,212,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,eng,,,,,,,
Twitter,Twitter_Tweet,1.59548E+18,dallasmavs,Dallas Mavericks,22185437,44888.75034,"Join us at the Rabbit Hole Pub in Fort Worth for a Mavs Watch Party 📺
￼
Watch us take on the Boston Celtics TONIGHT ⬇️

@ModeloUSA | #MFFL https://t.co/OsS1TCOUfH",Photo,https://pbs.twimg.com/media/FiRGOajXoAYxZQl.jpg,https://twitter.com/dallasmavs/statuses/1595477402423115782,"https://twitter.com/i/web/status/1595477402423115782,https://twitter.com/dallasmavs/status/1595477402423115782/photo/1",2158341,60643,60643,392,,,0,0,0,0,0,0,0,0,0,TRUE,0,0,0,,0,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,eng,,,,,,,
Twitter,Twitter_Tweet,1.59545E+18,dallasmavs,Dallas Mavericks,22185437,44888.67182,"GAME DAY in Boston. 

🆚 @celtics 
⌚️ 6:30PM CT
📺 @ESPNNBA &amp; @ballysportssw 
📻 97.1 FM and 99.1 FM https://t.co/P7kZRrkgVN",Photo,https://pbs.twimg.com/media/FiQsQM8XgAIZsJw.jpg,https://twitter.com/dallasmavs/statuses/1595448945110646785,"https://twitter.com/i/web/status/1595448945110646785,https://twitter.com/dallasmavs/status/1595448945110646785/photo/1",2158314,39734,,794,,,398,341,15,42,934,536,0.01,0,0.02351,TRUE,42,15,398,3,934,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,eng,,,,,,,
Twitter,Twitter_Tweet,1.59545E+18,dallasmavs,Dallas Mavericks,22185437,44888.67149,"GAME DAY in Boston. 

🆚 @celtics 
⌚️ 6:30PM CT
📺 @nbaonespn &amp; @ballysportssw 
📻 97.1 FM and 99.1 FM https://t.co/EvJpKaansg",Photo,https://pbs.twimg.com/media/FiQsQM8XgAIZsJw.jpg,https://twitter.com/dallasmavs/statuses/1595448829226229766,https://twitter.com/dallasmavs/status/1595448829226229766/photo/1,2158314,3226,,51,,,22,17,1,4,106,84,0.0068,0,0.03286,TRUE,4,1,22,0,106,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,eng,,,,,,,
Twitter,Twitter_Tweet,1.59525E+18,dallasmavs,Dallas Mavericks,22185437,44888.11117,"Tune in tomorrow at 6:30PM CT on @BallySportsSW and @espn as we take on the @celtics!

#MFFL https://t.co/nOH8dAQoQg",Photo,https://pbs.twimg.com/media/FiNzj-ZXoAI3Xt5.jpg,https://twitter.com/dallasmavs/statuses/1595245775889506305,https://twitter.com/dallasmavs/status/1595245775889506305/photo/1,2158188,31356,,384,,,134,119,4,11,315,181,0.0043,0,0.01005,TRUE,11,4,134,1,315,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,eng,,,,,,,
